NAME,GS<br> follow link to MSigDB,GS DETAILS,SIZE,ES,NES,NOM p-val,FDR q-val,FWER p-val,RANK AT MAX,LEADING EDGE,group
GO_AMYLOID_BETA_FORMATION,GO_AMYLOID_BETA_FORMATION,,25,0.29357243,0.8789525,0.6639839,0.87859964,1,1752,"tags=28%, list=13%, signal=32%",Tfh_TC
GO_ADULT_LOCOMOTORY_BEHAVIOR,GO_ADULT_LOCOMOTORY_BEHAVIOR,,48,0.2550646,0.878973,0.6561265,0.87914467,1,3130,"tags=31%, list=23%, signal=41%",Tfh_TC
GO_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS,GO_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS,,57,0.2524094,0.8792118,0.65360826,0.8791408,1,2727,"tags=25%, list=20%, signal=31%",Tfh_TC
GO_POSITIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS,GO_POSITIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS,,22,0.30734915,0.880869,0.61601645,0.8755036,1,2166,"tags=23%, list=16%, signal=27%",Tfh_TC
GO_ASYMMETRIC_CELL_DIVISION,GO_ASYMMETRIC_CELL_DIVISION,,16,0.32589877,0.8816087,0.6185345,0.87424624,1,1046,"tags=19%, list=8%, signal=20%",Tfh_TC
GO_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION,GO_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION,,51,0.25186557,0.8831405,0.6673228,0.87092996,1,4053,"tags=47%, list=30%, signal=67%",Tfh_TC
GO_HYPEROSMOTIC_RESPONSE,GO_HYPEROSMOTIC_RESPONSE,,19,0.31762844,0.88370264,0.61829025,0.8700751,1,2476,"tags=32%, list=18%, signal=39%",Tfh_TC
GO_NEGATIVE_CHEMOTAXIS,GO_NEGATIVE_CHEMOTAXIS,,30,0.28858873,0.883826,0.6311637,0.87033665,1,2850,"tags=23%, list=21%, signal=29%",Tfh_TC
GO_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,GO_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,,87,0.22718701,0.88521224,0.727459,0.86729074,1,2287,"tags=22%, list=17%, signal=26%",Tfh_TC
GO_CARDIAC_MUSCLE_CONTRACTION,GO_CARDIAC_MUSCLE_CONTRACTION,,92,0.22775985,0.88588345,0.7034765,0.8661382,1,2748,"tags=20%, list=20%, signal=24%",Tfh_TC
GO_POSITIVE_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS,GO_POSITIVE_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS,,120,0.21842729,0.8859643,0.7556818,0.86651254,1,2319,"tags=23%, list=17%, signal=27%",Tfh_TC
GO_REGULATION_OF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY,GO_REGULATION_OF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY,,24,0.29874706,0.88649243,0.6418511,0.8657224,1,333,"tags=8%, list=2%, signal=9%",Tfh_TC
GO_CELL_SUBSTRATE_ADHESION,GO_CELL_SUBSTRATE_ADHESION,,255,0.19988817,0.88664144,0.8326923,0.86594737,1,2302,"tags=19%, list=17%, signal=22%",Tfh_TC
GO_AMINE_TRANSPORT,GO_AMINE_TRANSPORT,,52,0.2574796,0.8873234,0.68190855,0.86468333,1,3704,"tags=33%, list=27%, signal=45%",Tfh_TC
GO_REGULATION_OF_TRANSLATION_IN_RESPONSE_TO_STRESS,GO_REGULATION_OF_TRANSLATION_IN_RESPONSE_TO_STRESS,,18,0.31970638,0.8875268,0.61689585,0.8647362,1,892,"tags=22%, list=7%, signal=24%",Tfh_TC
GO_BLOOD_VESSEL_MORPHOGENESIS,GO_BLOOD_VESSEL_MORPHOGENESIS,,428,0.19099127,0.8879711,0.8690909,0.86420584,1,2773,"tags=20%, list=21%, signal=24%",Tfh_TC
GO_INTERMEDIATE_FILAMENT_BASED_PROCESS,GO_INTERMEDIATE_FILAMENT_BASED_PROCESS,,27,0.29325935,0.8884883,0.6150713,0.86353195,1,1594,"tags=19%, list=12%, signal=21%",Tfh_TC
GO_EMBRYONIC_HINDLIMB_MORPHOGENESIS,GO_EMBRYONIC_HINDLIMB_MORPHOGENESIS,,15,0.33763185,0.8886284,0.6086066,0.8637538,1,1745,"tags=27%, list=13%, signal=31%",Tfh_TC
GO_OOCYTE_DIFFERENTIATION,GO_OOCYTE_DIFFERENTIATION,,29,0.2886099,0.88867325,0.611465,0.8642239,1,3678,"tags=31%, list=27%, signal=43%",Tfh_TC
GO_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES,GO_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES,,100,0.22762528,0.88932043,0.6925996,0.86314094,1,2427,"tags=15%, list=18%, signal=18%",Tfh_TC
GO_INTERLEUKIN_5_PRODUCTION,GO_INTERLEUKIN_5_PRODUCTION,,15,0.3366496,0.8894765,0.608871,0.86331135,1,4020,"tags=40%, list=30%, signal=57%",Tfh_TC
GO_ORGANIC_HYDROXY_COMPOUND_TRANSPORT,GO_ORGANIC_HYDROXY_COMPOUND_TRANSPORT,,150,0.21313149,0.8894832,0.76091474,0.8638861,1,2703,"tags=18%, list=20%, signal=22%",Tfh_TC
GO_METANEPHRIC_NEPHRON_DEVELOPMENT,GO_METANEPHRIC_NEPHRON_DEVELOPMENT,,21,0.31194025,0.8913542,0.61584157,0.85964257,1,1979,"tags=19%, list=15%, signal=22%",Tfh_TC
GO_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS,GO_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS,,39,0.26950777,0.8913791,0.66,0.86016965,1,1576,"tags=21%, list=12%, signal=23%",Tfh_TC
GO_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_I,GO_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_I,,30,0.28396732,0.8915179,0.63508064,0.8603698,1,1494,"tags=20%, list=11%, signal=22%",Tfh_TC
GO_PROTEIN_KINASE_C_SIGNALING,GO_PROTEIN_KINASE_C_SIGNALING,,15,0.33877757,0.8916176,0.60206187,0.8607011,1,3588,"tags=40%, list=27%, signal=54%",Tfh_TC
GO_TRABECULA_MORPHOGENESIS,GO_TRABECULA_MORPHOGENESIS,,34,0.28836554,0.89222276,0.61228406,0.85974455,1,1745,"tags=18%, list=13%, signal=20%",Tfh_TC
GO_EPITHELIAL_TUBE_BRANCHING_INVOLVED_IN_LUNG_MORPHOGENESIS,GO_EPITHELIAL_TUBE_BRANCHING_INVOLVED_IN_LUNG_MORPHOGENESIS,,18,0.31968588,0.8924966,0.6056338,0.8596251,1,60,"tags=6%, list=0%, signal=6%",Tfh_TC
GO_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS,GO_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS,,181,0.21149784,0.89253396,0.7585551,0.86011463,1,2727,"tags=25%, list=20%, signal=31%",Tfh_TC
GO_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN,GO_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN,,258,0.20238574,0.8928181,0.8033708,0.8599619,1,1636,"tags=12%, list=12%, signal=13%",Tfh_TC
GO_DICARBOXYLIC_ACID_TRANSPORT,GO_DICARBOXYLIC_ACID_TRANSPORT,,61,0.24770774,0.8932062,0.64435947,0.859511,1,3704,"tags=36%, list=27%, signal=49%",Tfh_TC
GO_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION,GO_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION,,33,0.28624645,0.89397335,0.62398374,0.85811526,1,533,"tags=12%, list=4%, signal=13%",Tfh_TC
GO_NEGATIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION,GO_NEGATIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION,,99,0.22475179,0.8942829,0.6871401,0.8578827,1,1943,"tags=17%, list=14%, signal=20%",Tfh_TC
GO_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY,GO_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY,,52,0.26019198,0.8943416,0.6492248,0.8583089,1,2166,"tags=23%, list=16%, signal=27%",Tfh_TC
GO_MESODERMAL_CELL_DIFFERENTIATION,GO_MESODERMAL_CELL_DIFFERENTIATION,,16,0.33559886,0.89441496,0.6099426,0.85870653,1,2431,"tags=31%, list=18%, signal=38%",Tfh_TC
GO_MESONEPHRIC_TUBULE_MORPHOGENESIS,GO_MESONEPHRIC_TUBULE_MORPHOGENESIS,,36,0.27822086,0.89533395,0.63083166,0.85680646,1,822,"tags=11%, list=6%, signal=12%",Tfh_TC
GO_NEGATIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION,GO_NEGATIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION,,108,0.22321776,0.89579284,0.7206704,0.85618013,1,1943,"tags=18%, list=14%, signal=20%",Tfh_TC
GO_SENSORY_PERCEPTION,GO_SENSORY_PERCEPTION,,319,0.19636089,0.896583,0.78210115,0.85470754,1,3130,"tags=22%, list=23%, signal=28%",Tfh_TC
GO_POSITIVE_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,GO_POSITIVE_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,,15,0.339564,0.89744085,0.59561753,0.8530172,1,1562,"tags=20%, list=12%, signal=23%",Tfh_TC
GO_POSITIVE_REGULATION_OF_PROTEIN_IMPORT,GO_POSITIVE_REGULATION_OF_PROTEIN_IMPORT,,33,0.28106046,0.89850366,0.61178863,0.8508028,1,1727,"tags=18%, list=13%, signal=21%",Tfh_TC
GO_REGULATION_OF_INTRACELLULAR_TRANSPORT,GO_REGULATION_OF_INTRACELLULAR_TRANSPORT,,360,0.1939153,0.89858836,0.8087121,0.8511738,1,2660,"tags=23%, list=20%, signal=27%",Tfh_TC
GO_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_III,GO_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_III,,21,0.31582054,0.8994753,0.58097166,0.8493967,1,3676,"tags=48%, list=27%, signal=65%",Tfh_TC
GO_BONE_DEVELOPMENT,GO_BONE_DEVELOPMENT,,153,0.21539553,0.8997577,0.71011674,0.84920174,1,2971,"tags=23%, list=22%, signal=29%",Tfh_TC
GO_POSITIVE_REGULATION_OF_ERBB_SIGNALING_PATHWAY,GO_POSITIVE_REGULATION_OF_ERBB_SIGNALING_PATHWAY,,24,0.30964768,0.9005055,0.58178055,0.8477982,1,3548,"tags=42%, list=26%, signal=56%",Tfh_TC
GO_CELL_FATE_COMMITMENT_INVOLVED_IN_FORMATION_OF_PRIMARY_GERM_LAYER,GO_CELL_FATE_COMMITMENT_INVOLVED_IN_FORMATION_OF_PRIMARY_GERM_LAYER,,17,0.33444852,0.9005234,0.60946745,0.8483319,1,2618,"tags=24%, list=19%, signal=29%",Tfh_TC
GO_PHOSPHATIDYLINOSITOL_PHOSPHORYLATION,GO_PHOSPHATIDYLINOSITOL_PHOSPHORYLATION,,46,0.2628969,0.9009483,0.63821137,0.84784746,1,4241,"tags=48%, list=31%, signal=69%",Tfh_TC
GO_POSITIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_CELLULAR_PROTEIN_CATABOLIC_PROCESS,GO_POSITIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_CELLULAR_PROTEIN_CATABOLIC_PROCESS,,102,0.22720934,0.901106,0.6912879,0.8480115,1,1687,"tags=19%, list=12%, signal=21%",Tfh_TC
GO_PERIPHERAL_NERVOUS_SYSTEM_DEVELOPMENT,GO_PERIPHERAL_NERVOUS_SYSTEM_DEVELOPMENT,,52,0.25869134,0.9015401,0.6204819,0.8473509,1,986,"tags=12%, list=7%, signal=12%",Tfh_TC
GO_PROTEIN_LOCALIZATION_TO_SYNAPSE,GO_PROTEIN_LOCALIZATION_TO_SYNAPSE,,63,0.2451888,0.90161675,0.6269841,0.84772176,1,2891,"tags=22%, list=21%, signal=28%",Tfh_TC
GO_CHROMOSOME_SEGREGATION,GO_CHROMOSOME_SEGREGATION,,263,0.2031004,0.9019009,0.74542123,0.84758747,1,1523,"tags=13%, list=11%, signal=14%",Tfh_TC
GO_RIBONUCLEOPROTEIN_COMPLEX_DISASSEMBLY,GO_RIBONUCLEOPROTEIN_COMPLEX_DISASSEMBLY,,15,0.34716403,0.90244824,0.6077236,0.8467021,1,2365,"tags=33%, list=17%, signal=40%",Tfh_TC
GO_DEVELOPMENTAL_INDUCTION,GO_DEVELOPMENTAL_INDUCTION,,17,0.33313954,0.90246433,0.61003864,0.8472581,1,60,"tags=6%, list=0%, signal=6%",Tfh_TC
GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_DNA_DAMAGE_STIMULUS,GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_DNA_DAMAGE_STIMULUS,,68,0.24313089,0.902812,0.6532258,0.8469242,1,1676,"tags=19%, list=12%, signal=22%",Tfh_TC
GO_RESPONSE_TO_CAFFEINE,GO_RESPONSE_TO_CAFFEINE,,16,0.34159574,0.9029949,0.5959596,0.8470486,1,4635,"tags=56%, list=34%, signal=85%",Tfh_TC
GO_PHOTORECEPTOR_CELL_MAINTENANCE,GO_PHOTORECEPTOR_CELL_MAINTENANCE,,24,0.3021389,0.9036132,0.58317757,0.8458926,1,410,"tags=8%, list=3%, signal=9%",Tfh_TC
GO_ENDOTHELIAL_CELL_PROLIFERATION,GO_ENDOTHELIAL_CELL_PROLIFERATION,,103,0.23033078,0.9042992,0.66799206,0.8446566,1,1999,"tags=15%, list=15%, signal=17%",Tfh_TC
GO_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS,GO_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS,,38,0.2740989,0.9043485,0.6284585,0.8451133,1,2166,"tags=24%, list=16%, signal=28%",Tfh_TC
GO_POSITIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS,GO_POSITIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS,,79,0.24011797,0.9045451,0.66129035,0.845135,1,1636,"tags=14%, list=12%, signal=16%",Tfh_TC
GO_RESPONSE_TO_INSULIN,GO_RESPONSE_TO_INSULIN,,223,0.20575237,0.90486455,0.7519231,0.8448472,1,2727,"tags=24%, list=20%, signal=29%",Tfh_TC
GO_VENTRAL_SPINAL_CORD_DEVELOPMENT,GO_VENTRAL_SPINAL_CORD_DEVELOPMENT,,21,0.32102954,0.90493923,0.6019608,0.8452526,1,2626,"tags=24%, list=19%, signal=29%",Tfh_TC
GO_RESPONSE_TO_PEPTIDE_HORMONE,GO_RESPONSE_TO_PEPTIDE_HORMONE,,327,0.19864044,0.9055058,0.81750464,0.84427583,1,2727,"tags=22%, list=20%, signal=27%",Tfh_TC
GO_CELL_DIFFERENTIATION_IN_SPINAL_CORD,GO_CELL_DIFFERENTIATION_IN_SPINAL_CORD,,23,0.31502643,0.90566117,0.58939093,0.8444263,1,2626,"tags=22%, list=19%, signal=27%",Tfh_TC
GO_GAMETE_GENERATION,GO_GAMETE_GENERATION,,443,0.19434187,0.90587413,0.8152381,0.8444768,1,2397,"tags=17%, list=18%, signal=20%",Tfh_TC
GO_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION,GO_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION,,20,0.32224286,0.90682,0.5809129,0.84246063,1,845,"tags=15%, list=6%, signal=16%",Tfh_TC
GO_CELL_MATRIX_ADHESION,GO_CELL_MATRIX_ADHESION,,174,0.21297495,0.906845,0.71814674,0.84299463,1,2302,"tags=21%, list=17%, signal=25%",Tfh_TC
GO_CARDIAC_SEPTUM_MORPHOGENESIS,GO_CARDIAC_SEPTUM_MORPHOGENESIS,,50,0.26566896,0.9069124,0.62689394,0.84339696,1,1840,"tags=18%, list=14%, signal=21%",Tfh_TC
GO_NEGATIVE_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY,GO_NEGATIVE_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY,,17,0.33377984,0.9072583,0.6114519,0.843013,1,2774,"tags=24%, list=21%, signal=30%",Tfh_TC
GO_POSITIVE_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME,GO_POSITIVE_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME,,17,0.33485946,0.907299,0.61,0.84351444,1,1327,"tags=24%, list=10%, signal=26%",Tfh_TC
GO_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE,GO_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE,,93,0.23328303,0.90744805,0.66799206,0.84368926,1,2764,"tags=26%, list=20%, signal=32%",Tfh_TC
GO_RESPONSE_TO_ANESTHETIC,GO_RESPONSE_TO_ANESTHETIC,,47,0.2674382,0.90754265,0.6213018,0.8440568,1,2106,"tags=21%, list=16%, signal=25%",Tfh_TC
GO_POSITIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION,GO_POSITIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION,,28,0.30062398,0.90757406,0.60818714,0.8445702,1,3136,"tags=36%, list=23%, signal=46%",Tfh_TC
GO_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY,GO_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY,,28,0.2965441,0.90822536,0.63374484,0.84339744,1,2436,"tags=25%, list=18%, signal=30%",Tfh_TC
GO_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS,GO_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS,,65,0.2484317,0.9090475,0.6284047,0.84171504,1,1576,"tags=18%, list=12%, signal=21%",Tfh_TC
GO_APOPTOTIC_PROCESS_INVOLVED_IN_DEVELOPMENT,GO_APOPTOTIC_PROCESS_INVOLVED_IN_DEVELOPMENT,,24,0.30732304,0.9093152,0.5826613,0.8416007,1,2349,"tags=25%, list=17%, signal=30%",Tfh_TC
GO_T_HELPER_1_CELL_DIFFERENTIATION,GO_T_HELPER_1_CELL_DIFFERENTIATION,,15,0.34798583,0.90967613,0.56804734,0.841232,1,2,"tags=7%, list=0%, signal=7%",Tfh_TC
GO_POSITIVE_REGULATION_OF_DNA_REPAIR,GO_POSITIVE_REGULATION_OF_DNA_REPAIR,,52,0.26198107,0.9101544,0.6328125,0.84053826,1,1655,"tags=19%, list=12%, signal=22%",Tfh_TC
GO_POSTSYNAPSE_ORGANIZATION,GO_POSTSYNAPSE_ORGANIZATION,,129,0.22464296,0.91050524,0.6699801,0.84014857,1,2546,"tags=22%, list=19%, signal=27%",Tfh_TC
GO_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY,GO_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY,,47,0.26510176,0.9106642,0.6105263,0.84030133,1,1261,"tags=19%, list=9%, signal=21%",Tfh_TC
GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING,GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING,,18,0.33199984,0.91084504,0.61585367,0.8403828,1,1990,"tags=28%, list=15%, signal=33%",Tfh_TC
GO_MESODERM_DEVELOPMENT,GO_MESODERM_DEVELOPMENT,,81,0.24263094,0.9108839,0.65317917,0.8408795,1,2111,"tags=19%, list=16%, signal=22%",Tfh_TC
GO_REGULATION_OF_CENTROSOME_DUPLICATION,GO_REGULATION_OF_CENTROSOME_DUPLICATION,,37,0.2784589,0.9114047,0.63244355,0.84004843,1,1079,"tags=19%, list=8%, signal=21%",Tfh_TC
GO_RESPONSE_TO_CATECHOLAMINE,GO_RESPONSE_TO_CATECHOLAMINE,,34,0.2896405,0.91174465,0.6111111,0.8396848,1,2774,"tags=32%, list=21%, signal=41%",Tfh_TC
GO_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES,GO_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES,,158,0.21628281,0.91193926,0.6875,0.8397302,1,2427,"tags=15%, list=18%, signal=18%",Tfh_TC
GO_SPROUTING_ANGIOGENESIS,GO_SPROUTING_ANGIOGENESIS,,92,0.23535974,0.91236126,0.6516854,0.8391879,1,2166,"tags=17%, list=16%, signal=21%",Tfh_TC
GO_REGULATION_OF_NUCLEAR_DIVISION,GO_REGULATION_OF_NUCLEAR_DIVISION,,178,0.2143516,0.91296756,0.7009901,0.8380845,1,1864,"tags=16%, list=14%, signal=19%",Tfh_TC
GO_CELLULAR_PROCESS_INVOLVED_IN_REPRODUCTION_IN_MULTICELLULAR_ORGANISM,GO_CELLULAR_PROCESS_INVOLVED_IN_REPRODUCTION_IN_MULTICELLULAR_ORGANISM,,224,0.20979351,0.9130203,0.7351779,0.83853096,1,3701,"tags=27%, list=27%, signal=37%",Tfh_TC
GO_ENTRAINMENT_OF_CIRCADIAN_CLOCK_BY_PHOTOPERIOD,GO_ENTRAINMENT_OF_CIRCADIAN_CLOCK_BY_PHOTOPERIOD,,19,0.31949013,0.9134084,0.5801527,0.8380678,1,3636,"tags=53%, list=27%, signal=72%",Tfh_TC
GO_CELLULAR_RESPONSE_TO_NUTRIENT,GO_CELLULAR_RESPONSE_TO_NUTRIENT,,50,0.26330978,0.91349655,0.62795275,0.8384365,1,3103,"tags=32%, list=23%, signal=41%",Tfh_TC
GO_POSITIVE_REGULATION_OF_HORMONE_SECRETION,GO_POSITIVE_REGULATION_OF_HORMONE_SECRETION,,73,0.24476412,0.91429585,0.6292776,0.8368086,1,2817,"tags=29%, list=21%, signal=36%",Tfh_TC
GO_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS,GO_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS,,55,0.2605163,0.91435826,0.61988306,0.83724296,1,2444,"tags=29%, list=18%, signal=35%",Tfh_TC
GO_MEIOTIC_CELL_CYCLE,GO_MEIOTIC_CELL_CYCLE,,192,0.2122383,0.9148067,0.6654275,0.8365876,1,1595,"tags=13%, list=12%, signal=14%",Tfh_TC
GO_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING,GO_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING,,217,0.21123494,0.91500765,0.71172965,0.8366275,1,2755,"tags=28%, list=20%, signal=34%",Tfh_TC
GO_NEGATIVE_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS,GO_NEGATIVE_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS,,196,0.21352874,0.91594285,0.6587771,0.834525,1,1342,"tags=14%, list=10%, signal=15%",Tfh_TC
GO_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS,GO_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS,,47,0.26698694,0.9160165,0.61857706,0.8349365,1,1478,"tags=15%, list=11%, signal=17%",Tfh_TC
GO_CELLULAR_RESPONSE_TO_IONIZING_RADIATION,GO_CELLULAR_RESPONSE_TO_IONIZING_RADIATION,,63,0.24988411,0.91626483,0.6270161,0.8348726,1,2175,"tags=25%, list=16%, signal=30%",Tfh_TC
GO_LYMPHOID_PROGENITOR_CELL_DIFFERENTIATION,GO_LYMPHOID_PROGENITOR_CELL_DIFFERENTIATION,,18,0.3225311,0.91639066,0.5520833,0.835159,1,3611,"tags=39%, list=27%, signal=53%",Tfh_TC
GO_KIDNEY_EPITHELIUM_DEVELOPMENT,GO_KIDNEY_EPITHELIUM_DEVELOPMENT,,88,0.24133603,0.91739637,0.6476378,0.83295214,1,1979,"tags=14%, list=15%, signal=16%",Tfh_TC
GO_CELLULAR_PROTEIN_CONTAINING_COMPLEX_LOCALIZATION,GO_CELLULAR_PROTEIN_CONTAINING_COMPLEX_LOCALIZATION,,22,0.3234068,0.9176642,0.5645161,0.83280534,1,683,"tags=14%, list=5%, signal=14%",Tfh_TC
GO_CRANIAL_SKELETAL_SYSTEM_DEVELOPMENT,GO_CRANIAL_SKELETAL_SYSTEM_DEVELOPMENT,,48,0.26624063,0.9180673,0.6,0.8322636,1,3488,"tags=31%, list=26%, signal=42%",Tfh_TC
GO_BODY_MORPHOGENESIS,GO_BODY_MORPHOGENESIS,,41,0.27543396,0.91811097,0.59375,0.8327371,1,4054,"tags=39%, list=30%, signal=56%",Tfh_TC
GO_REGULATION_OF_DNA_REPAIR,GO_REGULATION_OF_DNA_REPAIR,,95,0.23526648,0.91823965,0.6506024,0.8329751,1,2180,"tags=21%, list=16%, signal=25%",Tfh_TC
GO_NEGATIVE_REGULATION_OF_AXON_EXTENSION,GO_NEGATIVE_REGULATION_OF_AXON_EXTENSION,,35,0.28374398,0.9183763,0.5796813,0.8331997,1,1528,"tags=11%, list=11%, signal=13%",Tfh_TC
GO_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,GO_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,,60,0.2574074,0.91875523,0.58449304,0.8326689,1,2959,"tags=28%, list=22%, signal=36%",Tfh_TC
GO_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS,GO_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS,,27,0.30138862,0.91922605,0.58379376,0.8319404,1,1751,"tags=26%, list=13%, signal=30%",Tfh_TC
GO_POSITIVE_REGULATION_OF_MEIOTIC_CELL_CYCLE,GO_POSITIVE_REGULATION_OF_MEIOTIC_CELL_CYCLE,,15,0.34669274,0.9196476,0.5700389,0.8313248,1,4101,"tags=53%, list=30%, signal=76%",Tfh_TC
GO_MITOTIC_SPINDLE_ORGANIZATION,GO_MITOTIC_SPINDLE_ORGANIZATION,,97,0.23599315,0.91986644,0.6316794,0.8312797,1,1761,"tags=19%, list=13%, signal=21%",Tfh_TC
GO_POSITIVE_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY,GO_POSITIVE_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY,,17,0.33620682,0.9198717,0.56886226,0.8318676,1,1276,"tags=18%, list=9%, signal=19%",Tfh_TC
GO_POSITIVE_REGULATION_OF_FILOPODIUM_ASSEMBLY,GO_POSITIVE_REGULATION_OF_FILOPODIUM_ASSEMBLY,,23,0.3168584,0.9199998,0.5652174,0.8321071,1,2762,"tags=39%, list=20%, signal=49%",Tfh_TC
GO_POSITIVE_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION,GO_POSITIVE_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION,,64,0.2522289,0.9202312,0.6108871,0.83205634,1,2597,"tags=22%, list=19%, signal=27%",Tfh_TC
GO_CARDIAC_VENTRICLE_MORPHOGENESIS,GO_CARDIAC_VENTRICLE_MORPHOGENESIS,,46,0.27371016,0.9202805,0.60674155,0.8325114,1,1745,"tags=15%, list=13%, signal=17%",Tfh_TC
