gene_name,B6-1-Tn,B6-2-Tn,B6-3-Tn,B6-4-Tn,TC1-Tn,TC2-Tn,TC4-Tn
4921504A21Rik,0,0,0,0,0,0,0
4921504E06Rik,0,0,0,0,1,0,0
4921507L20Rik,0,0,0,0,0,0,0
4921507P07Rik,37,33,40,32,56,54,52
4921508D12Rik,0,0,0,0,0,0,0
4921508M14Rik,0,0,0,0,0,0,0
4921513D11Rik,0,0,0,0,1,1,0
4921513I03Rik,0,0,0,0,0,0,0
4921514A10Rik,1,1,1,1,1,0,0
4921517D22Rik,22,9,6,8,3,10,4
4921518K17Rik,0,0,0,0,0,0,0
4921522P10Rik,0,0,0,0,0,0,0
4921523L03Rik,1,0,0,0,0,0,1
4921524J17Rik,287,251,212,229,260,232,278
4921528I07Rik,0,0,0,0,0,0,0
4921531C22Rik,61,64,40,34,39,31,35
4921536K21Rik,0,0,0,1,0,1,0
4922502D21Rik,0,0,0,0,0,0,0
4930402F06Rik,0,0,0,0,0,0,0
4930402H24Rik,477,429,408,481,617,570,650
4930403O15Rik,1,0,0,0,0,0,1
4930403P22Rik,0,0,0,1,0,0,1
4930404H24Rik,1,0,0,0,0,0,0
4930404I05Rik,0,0,0,0,0,0,1
4930404N11Rik,28,18,28,21,32,44,40
4930405A21Rik,8,3,1,3,6,7,19
4930405O22Rik,0,2,2,1,2,1,2
4930407I10Rik,0,0,0,1,0,0,0
4930412C18Rik,0,0,0,0,0,0,0
4930412F09Rik,0,0,0,0,1,0,0
4930412L05Rik,1,0,1,1,0,2,1
4930412M03Rik,10,5,12,11,16,6,14
4930412O13Rik,2,1,2,1,2,0,1
4930415F15Rik,8,9,6,19,7,7,8
4930415O20Rik,2,0,1,0,1,0,0
4930417H01Rik,5,1,2,0,0,0,1
4930422M22Rik,0,0,0,0,0,0,0
4930423C22Rik,0,0,0,0,0,0,0
4930426D05Rik,0,0,0,0,3,1,0
4930426I24Rik,1,0,0,1,0,0,1
4930426L09Rik,29,34,20,23,28,52,45
4930427A07Rik,116,114,87,123,97,96,98
4930428N03Rik,1,0,0,0,0,0,0
4930429F24Rik,2,5,6,7,6,11,10
4930430E12Rik,0,0,0,1,0,0,0
4930430F08Rik,145,106,106,111,136,91,125
4930431P03Rik,39,43,45,46,44,32,54
4930432B10Rik,1,2,1,1,1,1,0
4930432E11Rik,0,0,0,0,0,0,0
4930432K21Rik,110,100,75,74,66,58,56
4930432L08Rik,0,0,0,0,0,0,0
4930433N12Rik,0,0,0,0,0,0,0
4930435H24Rik,0,0,0,0,0,0,0
4930438A08Rik,1,0,0,1,0,0,0
4930439D14Rik,3,0,4,4,3,3,4
4930440I19Rik,0,0,0,0,0,0,0
4930442H23Rik,0,0,0,0,0,0,0
4930444A19Rik,2,0,0,1,0,0,1
4930444G20Rik,0,0,0,0,0,0,0
4930444M15Rik,0,0,0,0,0,0,0
4930444P10Rik,0,0,0,1,0,0,0
4930445N18Rik,0,0,0,0,2,2,0
4930447C04Rik,0,0,0,0,0,0,0
4930447F24Rik,0,0,0,0,0,0,1
4930448E22Rik,0,0,0,0,0,0,0
4930448K20Rik,1,0,1,1,1,1,0
4930451G09Rik,17,18,12,11,22,16,14
4930451I11Rik,0,0,0,0,0,0,0
4930452B06Rik,6,0,8,2,6,8,5
4930453H23Rik,0,0,0,0,0,0,0
4930453N24Rik,1630,1317,1453,1640,1497,1327,1392
4930455B14Rik,0,0,0,0,1,0,0
4930455D15Rik,0,0,0,0,0,0,0
4930455G09Rik,0,0,0,0,0,0,0
4930456G14Rik,0,0,0,0,0,0,0
4930458D05Rik,0,0,1,0,1,2,0
4930465K10Rik,0,0,0,0,0,0,0
4930465M20Rik,0,0,0,2,0,0,3
4930467E23Rik,0,0,0,0,0,0,0
4930467K11Rik,0,0,0,0,0,0,0
4930469G21Rik,1,0,0,1,0,0,0
4930469K13Rik,2,0,0,1,1,1,3
4930470G03Rik,2,0,0,0,2,2,2
4930471C04Rik,0,0,1,0,0,0,1
4930471M09Rik,0,0,0,0,0,0,0
4930473A02Rik,0,0,1,0,0,0,1
4930479D17Rik,3,3,3,4,4,1,5
4930480K23Rik,109,88,86,96,86,83,78
4930481A15Rik,439,377,328,360,526,448,518
4930481B07Rik,26,29,30,43,34,29,30
4930483J18Rik,1,0,0,0,3,0,0
4930483K19Rik,0,0,0,0,0,0,1
4930486L24Rik,41,34,35,38,50,69,55
4930500F10Rik,1,3,2,0,1,2,2
4930500M09Rik,0,1,1,0,1,0,0
4930502E09Rik,0,2,0,0,1,1,1
4930502E18Rik,0,0,0,0,0,0,0
4930503B20Rik,0,1,0,0,1,3,0
4930503L19Rik,308,307,257,252,406,366,401
4930503O07Rik,0,0,0,0,2,2,6
4930505K14Rik,0,0,0,0,0,0,0
4930505N22Rik,0,1,0,0,1,1,0
4930506C21Rik,2,0,2,0,0,0,0
4930507D05Rik,0,0,1,0,1,1,1
4930509E16Rik,7,6,7,5,7,4,10
4930509G22Rik,5,2,6,7,9,5,4
4930510E17Rik,0,0,0,0,1,0,0
4930511A02Rik,0,0,0,0,0,0,0
4930512B01Rik,0,0,0,0,0,0,0
4930513N10Rik,13,16,12,23,14,12,7
4930515G01Rik,19,8,10,11,13,12,13
4930517J16Rik,0,0,0,0,0,0,0
4930517O19Rik,0,0,0,0,0,0,0
4930518I15Rik,31,15,39,42,49,37,74
4930519F09Rik,1,0,1,2,0,0,2
4930519G04Rik,1,0,0,0,0,0,0
4930519P11Rik,4,2,1,4,2,2,7
4930520O04Rik,8,6,4,3,4,8,9
4930522L14Rik,205,187,205,178,154,115,162
4930523C07Rik,5220,4331,4264,4125,4205,3725,4491
4930524B15Rik,4,1,1,2,0,0,1
4930524J08Rik,0,2,1,1,3,2,2
4930524O07Rik,20,5,16,7,20,16,16
4930525G20Rik,0,0,1,0,0,1,0
4930526A20Rik,0,2,1,0,0,1,3
4930532G15Rik,0,0,0,0,2,2,2
4930534D22Rik,0,0,0,0,0,0,0
4930535E02Rik,0,0,1,0,1,1,1
4930535I16Rik,0,0,0,0,0,0,0
4930535L15Rik,0,1,1,0,1,2,1
4930538K18Rik,4,2,1,3,8,5,10
4930539E08Rik,62,52,51,55,55,35,63
4930539J05Rik,11,22,9,15,15,13,14
4930540M05Rik,1,0,0,0,0,1,0
4930542C12Rik,0,0,1,1,0,2,0
4930544D05Rik,2,1,0,2,3,4,2
4930544G11Rik,0,0,0,0,0,0,0
4930544I03Rik,0,0,0,0,0,0,0
4930546C10Rik,1,0,4,8,1,1,5
4930547M16Rik,0,0,0,0,0,0,0
4930548H24Rik,0,1,1,1,3,4,3
4930550C14Rik,4,3,6,2,4,3,1
4930550L24Rik,0,0,0,0,1,0,0
4930551O13Rik,0,0,0,0,0,0,0
4930552P12Rik,0,0,1,0,0,0,0
4930553M12Rik,0,0,3,1,10,9,21
4930554G24Rik,0,0,0,0,0,0,0
4930555B11Rik,0,0,0,0,0,1,0
4930555G01Rik,0,0,0,0,0,0,0
4930555K19Rik,0,0,0,0,0,0,0
4930556G01Rik,0,0,0,0,0,0,0
4930556I23Rik,3,4,1,1,2,1,1
4930556J24Rik,0,0,0,1,0,0,0
4930556M19Rik,0,0,0,0,0,0,0
4930558J18Rik,0,0,2,0,1,0,1
4930558K02Rik,2,0,0,2,1,0,2
4930562C15Rik,0,0,0,0,0,0,0
4930562D21Rik,0,0,0,0,0,0,0
4930562F07Rik,2,4,0,1,0,1,0
4930563E18Rik,0,0,0,0,0,0,0
4930563E22Rik,13,10,10,10,7,5,10
4930564D02Rik,0,0,0,0,0,0,0
4930565N06Rik,0,0,0,0,0,0,1
4930566F21Rik,0,0,0,0,1,0,0
4930568A12Rik,8,2,6,7,3,3,4
4930568G15Rik,0,0,0,0,0,0,0
4930570G19Rik,0,0,0,0,0,0,0
4930570N18Rik,17,22,21,13,5,5,1
4930577N17Rik,15,17,2,10,15,18,16
4930578M01Rik,2,2,1,0,0,0,1
4930579C12Rik,0,0,0,1,0,0,0
4930579F01Rik,0,0,0,0,0,0,0
4930579G18Rik,1,0,0,0,0,0,1
4930579G24Rik,140,108,100,95,78,59,71
4930579K19Rik,6,5,7,7,5,1,4
4930579O11Rik,0,0,0,0,0,0,1
4930581F22Rik,452,453,413,523,686,656,697
4930583I09Rik,0,0,0,0,0,0,0
4930583K01Rik,2,1,1,0,0,2,0
4930590J08Rik,2,0,0,0,1,2,1
4930594C11Rik,1,13,3,4,5,7,8
4930594M22Rik,11,8,18,6,43,31,23
4930595D18Rik,0,0,0,0,0,0,0
4930597A21Rik,1,0,0,0,0,0,0
4930597O21Rik,1,0,0,0,1,0,0
4930598A11Rik,0,0,0,0,0,0,0
4930598F16Rik,0,0,0,0,0,0,0
4930599N23Rik,2,3,6,4,4,3,5
4931403E22Rik,1,1,1,1,3,2,3
4931403G20Rik,0,0,0,0,0,0,0
4931406C07Rik,98,70,81,61,70,46,76
4931406G06Rik,0,0,0,0,0,0,0
4931406P16Rik,1072,947,936,981,1031,852,986
4931408C20Rik,0,0,0,0,0,0,0
4931409K22Rik,0,0,0,1,0,0,0
4931414P19Rik,89,74,74,90,79,61,118
4931415C17Rik,4,8,4,5,9,5,9
4931422A03Rik,0,0,0,0,0,0,1
4931423N10Rik,1,0,1,0,2,2,0
4931428F04Rik,177,102,114,98,153,134,160
4931428L18Rik,0,0,0,0,0,0,0
4931429I11Rik,0,0,0,0,0,0,1
4931431C16Rik,0,0,0,0,0,0,0
4931440F15Rik,1,0,0,0,0,0,0
4931440J10Rik,0,0,0,0,0,0,0
4931440P22Rik,8,9,5,10,15,9,16
4932411N23Rik,0,0,0,0,0,0,0
4932412D23Rik,0,0,0,0,1,0,0
4932416K20Rik,0,0,0,0,0,0,0
4932418E24Rik,0,0,0,0,0,0,0
4932431P20Rik,0,0,0,0,0,0,0
4932438A13Rik,12908,9882,8720,10970,13742,13139,15169
4932438H23Rik,9,13,8,5,8,10,8
4932442E05Rik,0,0,1,0,1,0,2
4932442L08Rik,0,0,0,0,1,1,0
4932443L11Rik,0,0,1,0,0,0,0
4932702P03Rik,0,0,0,0,0,0,0
4933401B06Rik,0,0,0,0,0,0,0
4933402P03Rik,0,0,0,0,0,0,0
4933404O12Rik,93,98,101,100,77,51,83
4933405D12Rik,0,0,0,1,1,0,0
4933405L10Rik,0,0,0,0,0,0,0
4933405O20Rik,0,0,0,0,0,0,0
4933406C10Rik,5,12,9,4,13,8,5
4933406I18Rik,9,14,12,15,12,14,15
4933406P04Rik,9,8,7,6,33,38,16
4933407K13Rik,110,83,81,88,146,139,152
4933407L21Rik,1,0,2,1,4,0,1
4933408B17Rik,10,3,3,12,12,14,20
4933408J17Rik,1,2,1,2,1,4,1
4933408N05Rik,1,0,0,1,0,0,0
4933409D19Rik,0,0,0,0,0,0,0
4933411G11Rik,0,1,0,0,0,0,0
4933411K16Rik,0,0,1,0,0,1,0
4933412A08Rik,1,0,0,0,2,1,1
4933412E24Rik,0,0,0,0,0,0,0
4933413C19Rik,0,0,0,0,0,0,0
4933413G19Rik,0,0,0,0,0,1,1
4933413J09Rik,0,0,0,0,1,0,0
4933415A04Rik,0,1,0,6,4,1,0
4933416M07Rik,0,0,0,0,0,0,0
4933417A18Rik,0,0,0,0,0,0,0
4933417C20Rik,7,4,2,1,12,6,9
4933417D19Rik,5,2,6,3,3,3,9
4933421A08Rik,1,1,0,0,2,0,1
4933421I07Rik,1,1,0,2,0,0,0
4933421O10Rik,87,76,64,67,87,51,56
4933423P22Rik,0,0,0,0,0,0,0
4933424G06Rik,0,0,1,0,0,0,0
4933424M12Rik,1,1,1,0,1,0,1
4933425L06Rik,0,0,0,1,1,0,0
4933426K07Rik,0,2,1,0,0,0,0
4933427D06Rik,0,0,0,0,0,0,0
4933427D14Rik,355,361,347,392,425,396,470
4933427E11Rik,3,0,0,0,2,1,2
4933427G17Rik,5,5,6,11,2,5,6
4933427G23Rik,0,0,0,0,0,0,0
4933427I04Rik,0,0,0,0,0,0,0
4933429H19Rik,0,1,3,2,2,4,1
4933430I17Rik,12,10,8,4,11,9,14
4933431E20Rik,0,0,0,0,0,0,0
4933431K14Rik,52,70,43,57,25,27,29
4933431K23Rik,0,0,0,1,0,0,0
4933433C11Rik,0,0,1,0,0,0,1
4933433G15Rik,7,15,13,19,18,10,18
4933434E20Rik,1738,1662,1666,1675,2112,1904,2157
4933438A12Rik,0,0,0,0,0,0,0
4933439C10Rik,138,180,165,171,199,183,254
4933439K11Rik,16,21,17,17,46,28,58
4933440M02Rik,8,3,10,5,1,1,3
4933440N22Rik,9,7,5,10,13,16,22
5031414D18Rik,5,1,1,1,1,0,1
5031415H12Rik,0,0,0,0,0,0,0
5031425E22Rik,487,454,450,461,629,576,677
5031425F14Rik,2,3,3,2,1,0,1
5031434C07Rik,0,0,0,0,0,0,0
5031434O11Rik,162,154,168,184,290,293,255
5031439G07Rik,611,588,577,550,659,550,684
5033403F01Rik,2,4,5,9,5,9,4
5033417F24Rik,12,11,3,16,13,15,20
5033423K11Rik,0,0,0,0,0,0,0
5033428I22Rik,0,0,0,0,0,0,0
5033430I15Rik,2,4,3,3,0,1,0
5330406M23Rik,0,2,1,0,0,0,3
5330416C01Rik,0,0,0,0,2,0,3
5330417C22Rik,0,2,0,1,4,5,1
5330426P16Rik,262,288,270,280,271,293,315
5330434G04Rik,0,0,0,0,0,0,0
5330438D12Rik,61,95,70,92,60,57,70
5330439K02Rik,9,6,4,5,4,7,2
5430400D12Rik,3,0,0,2,0,2,3
5430402O13Rik,24,28,18,12,5,10,11
5430403G16Rik,267,191,230,209,231,170,255
5430405H02Rik,122,117,77,119,151,102,196
5430416N02Rik,241,260,240,319,384,335,355
5430420F09Rik,0,0,0,0,0,1,0
5430421N21Rik,0,0,0,1,0,0,1
5430427O19Rik,1,0,3,2,1,1,2
5530400K19Rik,0,0,0,0,0,0,0
5530401A14Rik,0,0,0,0,0,0,0
5530601H04Rik,250,222,219,224,289,274,323
5730403I07Rik,4,2,1,0,0,0,2
5730405O15Rik,38,33,25,23,25,21,25
5730409E04Rik,0,3,4,4,5,7,2
5730416F02Rik,0,0,0,0,0,0,0
5730420D15Rik,0,0,0,0,0,0,0
5730422E09Rik,5,6,5,3,4,3,6
5730435O14Rik,0,0,0,0,0,0,0
5730455P16Rik,417,322,311,314,333,291,403
5730460C07Rik,0,0,0,0,0,0,0
5730507C01Rik,0,0,0,0,1,0,2
5730508B09Rik,157,186,156,158,124,109,109
5730522E02Rik,0,0,0,0,0,0,0
5730559C18Rik,0,0,0,0,0,0,0
5830405F06Rik,772,719,666,532,502,433,478
5830411N06Rik,0,4,2,3,7,1,2
5830415B17Rik,2,2,1,0,0,7,5
5830415F09Rik,427,418,374,376,390,326,358
5830416P10Rik,433,363,388,450,972,984,1045
5830417I10Rik,807,653,615,678,860,718,796
5830418P13Rik,3,4,3,3,3,3,2
5830428H23Rik,833,766,731,900,1096,927,1161
5830432E09Rik,81,89,114,106,102,79,120
5830444B04Rik,88,74,39,103,103,130,120
5830444F18Rik,2,0,5,1,6,4,3
5830454E08Rik,35,39,36,33,14,25,24
5830462I19Rik,0,0,0,0,0,1,1
5830468F06Rik,494,399,438,466,338,264,330
5830473C10Rik,0,0,0,0,0,0,0
5930403N24Rik,1,0,0,0,0,0,0
5930412G12Rik,1,0,1,0,1,0,0
5930422O12Rik,0,0,0,1,0,0,0
6030408B16Rik,3,1,1,0,2,0,1
6030419C18Rik,0,0,0,0,0,0,0
6030442K20Rik,15,8,6,5,3,3,4
6030443J06Rik,21,25,14,32,48,38,60
6030445D17Rik,3,2,1,6,0,1,1
6030458C11Rik,1025,859,820,932,783,669,861
6030460B20Rik,0,0,1,0,0,1,1
6030468B19Rik,0,0,0,0,0,0,1
6230400D17Rik,44,44,31,34,40,27,29
6230415J03Rik,49,27,30,28,33,17,29
6330403A02Rik,0,0,0,0,0,0,0
6330403K07Rik,5,7,3,5,6,2,5
6330403L08Rik,0,0,0,0,0,0,0
6330403N20Rik,2,1,2,0,6,4,5
6330408A02Rik,154,155,125,135,143,133,183
6330409D20Rik,0,0,0,0,0,0,1
6330416G13Rik,1008,784,898,855,831,675,868
6330418K02Rik,58,68,49,69,50,59,102
6330549D23Rik,20,32,15,26,30,18,17
6330562C20Rik,2,1,3,1,5,1,2
6430511E19Rik,42,48,27,47,33,21,31
6430531B16Rik,0,0,0,0,0,0,0
6430548M08Rik,25,20,17,26,15,28,26
6430550D23Rik,22,14,20,12,26,15,19
6430562O15Rik,0,1,0,0,0,0,0
6430571L13Rik,9,6,5,8,6,7,5
6430573P05Rik,1,5,3,2,2,6,8
6430590A07Rik,9,6,5,8,12,12,17
6430628N08Rik,0,0,0,0,0,1,0
6430710C18Rik,0,0,0,0,0,0,0
6530401F13Rik,0,0,1,0,0,0,0
6530402F18Rik,348,325,307,384,407,345,378
6530409C15Rik,0,0,0,0,0,0,0
6720427I07Rik,66,56,85,84,72,49,70
6720464F23Rik,0,2,1,1,0,1,0
6720483E21Rik,1,1,0,0,4,1,1
6720489N17Rik,18,18,22,24,32,27,41
6820402A03Rik,5,0,1,5,5,5,3
6820408C15Rik,0,0,0,2,0,0,0
6820431F20Rik,141,108,122,118,224,227,220
7420461P10Rik,0,0,0,0,0,1,0
7530428D23Rik,0,0,0,0,0,0,0
8030423F21Rik,0,1,0,0,0,0,0
8030442B05Rik,0,0,0,1,0,0,1
8030451A03Rik,0,2,0,0,0,0,0
8030453O22Rik,0,0,0,0,0,0,0
8030462N17Rik,760,645,612,670,817,711,819
8030474K03Rik,8,0,15,0,0,0,0
8430408G22Rik,0,0,0,0,0,0,0
8430419L09Rik,1126,1030,1068,953,1019,863,963
8430429K09Rik,103,79,66,68,83,49,66
8430432A02Rik,1,3,2,3,7,4,5
8430436N08Rik,0,0,0,0,0,0,0
9030407P20Rik,67,37,29,29,33,10,20
9030617O03Rik,400,363,331,315,357,296,399
9030619P08Rik,0,0,0,0,0,0,0
9030624G23Rik,1,1,0,0,0,0,0
9030624J02Rik,1584,1360,1386,1459,1235,1051,1318
9130008F23Rik,0,0,1,0,1,1,0
9130011E15Rik,395,315,294,284,308,236,286
9130019O22Rik,160,130,125,113,102,88,113
9130019P16Rik,0,0,0,0,0,0,0
9130023H24Rik,143,80,85,85,84,67,99
9130204K15Rik,0,0,0,0,0,0,0
9130208D14Rik,1,3,3,1,0,1,1
9130213A22Rik,0,0,0,0,0,0,0
9130221H12Rik,414,389,452,415,374,303,413
9130230L23Rik,0,0,0,0,0,0,0
9130230N09Rik,19,18,22,16,22,17,25
9130401M01Rik,156,149,142,138,112,98,147
9130409I23Rik,0,0,0,0,0,0,0
9130410C08Rik,0,0,0,0,0,0,1
9230020A06Rik,0,0,0,0,1,0,0
9230102O04Rik,0,0,0,0,0,0,0
9230104M06Rik,1,0,3,1,3,2,6
9230105E05Rik,0,0,0,0,0,0,0
9230106D20Rik,0,0,0,0,0,0,0
9230109A22Rik,0,0,0,0,0,0,0
9230110C19Rik,12,4,1,5,2,2,1
9230111E07Rik,43,40,47,45,55,29,60
9230112E08Rik,155,138,145,164,219,216,244
9230114K14Rik,16,9,11,10,10,7,13
9230116N13Rik,37,45,35,32,32,17,27
9230117E06Rik,0,0,0,0,0,0,0
9330020H09Rik,48,46,35,51,41,32,43
9330104G04Rik,1,2,1,0,0,0,0
9330111N05Rik,0,0,0,1,1,0,0
9330132A10Rik,0,0,0,0,0,0,0
9330133O14Rik,178,150,173,131,154,142,195
9330136K24Rik,1,3,1,0,2,0,1
9330151L19Rik,153,211,209,251,214,198,237
9330154J02Rik,0,0,0,0,0,0,0
9330154K18Rik,2,0,0,0,0,0,0
9330159F19Rik,0,0,0,0,0,0,0
9330159M07Rik,0,0,0,0,4,1,1
9330160F10Rik,18,10,7,17,18,23,20
9330161L09Rik,5,7,9,8,12,11,11
9330162012Rik,5,2,0,3,5,4,4
9330175E14Rik,752,691,694,758,562,465,516
9330179D12Rik,27,16,22,7,5,4,7
9330182L06Rik,0,0,1,2,0,0,0
9330198N18Rik,9,8,7,6,9,9,4
9430002A10Rik,3,7,2,7,4,4,4
9430015G10Rik,576,610,593,726,1130,1016,1264
9430016H08Rik,321,280,272,257,288,245,290
9430020K01Rik,1,0,1,1,3,2,0
9430025C20Rik,0,1,0,0,1,0,0
9430034N14Rik,2,4,6,3,21,17,14
9430037G07Rik,0,0,0,0,0,0,0
9430037O13Rik,0,0,0,0,0,0,0
9430038I01Rik,109,85,96,63,76,72,79
9430041J12Rik,0,0,0,0,0,0,0
9430060I03Rik,3,1,3,3,3,1,1
9430062P05Rik,0,0,0,0,0,0,0
9430065F17Rik,7,5,3,8,4,5,6
9430069I07Rik,0,0,0,0,0,0,0
9430087J23Rik,2,0,0,0,0,0,0
9430091E24Rik,83,65,61,95,64,62,86
9430097D07Rik,0,0,0,0,0,0,0
9430098F02Rik,0,0,1,0,0,0,1
9530022L04Rik,0,0,0,1,2,0,2
9530026P05Rik,0,0,0,0,0,0,0
9530027J09Rik,0,5,1,0,3,0,2
9530036M11Rik,0,0,0,0,0,0,1
9530046B11Rik,0,2,0,0,1,0,0
9530051G07Rik,0,1,0,0,1,0,0
9530052C20Rik,5,2,4,7,3,1,10
9530052E02Rik,0,1,0,1,1,0,0
9530053A07Rik,0,0,0,0,0,0,0
9530056K15Rik,0,1,1,0,0,1,1
9530068E07Rik,1676,1496,1463,1453,1197,996,1182
9530077C05Rik,0,0,1,0,0,1,2
9530080O11Rik,2,2,1,1,0,0,0
9530082P21Rik,27,25,14,18,17,13,16
9630010A21Rik,0,0,0,0,0,0,0
9630013D21Rik,1,3,3,1,0,0,0
9630013K17Rik,2,0,0,1,1,5,2
9630028B13Rik,0,0,0,0,0,0,0
9830107B12Rik,0,0,0,0,0,0,0
9830144P21Rik,0,3,0,0,0,0,2
9830147E19Rik,17,19,31,32,1,0,0
9930004E17Rik,0,0,1,2,1,2,2
9930012K11Rik,241,216,220,225,224,235,224
9930014A18Rik,38,34,23,24,27,23,30
9930021J03Rik,1295,1192,1140,1250,1390,1288,1461
9930022D16Rik,3,1,2,2,9,11,5
9930104L06Rik,443,454,444,427,592,525,644
9930111J21Rik1,1059,887,786,938,1211,1069,1262
9930111J21Rik2,2190,2063,1857,2252,2291,1900,2288
A030012G06Rik,0,0,0,0,0,0,0
A130006I12Rik,5,7,3,5,5,2,5
A130010J15Rik,255,222,244,205,137,98,106
A130014A01Rik,72,80,64,75,91,77,102
A130023I24Rik,1,0,0,0,0,0,0
A130048G24Rik,1,1,1,0,1,2,5
A130050O07Rik,0,0,0,0,1,0,1
A130051J06Rik,46,21,23,30,18,15,18
A130057D12Rik,0,3,0,2,2,0,0
A130071D04Rik,11,16,19,74,61,69,44
A1cf,1,1,0,2,0,0,0
A230005M16Rik,0,2,0,0,1,0,1
A230006K03Rik,0,0,0,0,0,0,0
A230020J21Rik,1,1,1,1,1,0,0
A230028O05Rik,1,0,1,1,0,3,0
A230046K03Rik,2201,2027,1911,2122,2330,2169,2177
A230050P20Rik,682,766,805,807,1268,1072,1205
A230056P14Rik,4,4,6,1,8,5,5
A230059L01Rik,1,3,0,2,7,1,5
A230060F14Rik,2,4,1,6,2,4,4
A230065H16Rik,0,0,0,0,0,0,0
A230072C01Rik,41,30,35,46,15,25,27
A230072E10Rik,91,61,89,77,73,89,91
A230083G16Rik,0,0,0,0,0,0,1
A230083N12Rik,5,3,2,1,1,0,4
A230087F16Rik,1,1,0,0,1,0,1
A230103J11Rik,1,0,2,1,0,1,0
A230107N01Rik,6,3,2,5,1,2,3
A330009N23Rik,14,12,11,7,3,6,9
A330015K06Rik,2,0,0,0,0,0,0
A330017A19Rik,7,8,7,9,14,17,18
A330023F24Rik,4,8,13,5,13,10,14
A330032B11Rik,0,0,0,0,1,0,0
A330035P11Rik,42,22,19,18,22,27,46
A330040F15Rik,0,0,0,0,0,0,0
A330069E16Rik,7,3,8,8,5,6,7
A330074K22Rik,0,0,0,0,0,0,0
A330093E20Rik,0,0,0,0,0,0,0
A3galt2,8,11,10,12,26,37,42
A430005L14Rik,446,409,449,391,371,296,324
A430010J10Rik,0,0,0,0,0,0,0
A430018G15Rik,8,13,7,7,9,2,5
A430027C01Rik,9,3,6,4,6,10,7
A430033K04Rik,241,205,178,227,274,228,285
A430034D21Rik,0,0,0,0,0,0,0
A430035B10Rik,44,40,26,24,27,25,32
A430046D13Rik,292,232,234,204,242,220,255
A430057M04Rik,10,6,4,8,12,6,8
A430072P03Rik,8,9,8,12,23,19,24
A430078G23Rik,2105,1891,1937,2154,1819,1709,2174
A430078I02Rik,1,3,1,0,9,8,12
A430093F15Rik,343,229,217,229,242,265,323
A430105I19Rik,13,4,10,3,72,65,115
A430105J06Rik,4,6,3,4,2,1,6
A430106G13Rik,2,1,2,7,14,11,14
A430108G06Rik,0,0,0,0,0,0,2
A430110C17Rik,2,1,1,0,0,0,1
A430110L20Rik,41,30,36,34,24,27,30
A4galt,0,0,0,0,0,0,0
A530013C23Rik,0,0,0,0,1,1,0
A530017D24Rik,217,188,211,185,361,345,382
A530021J07Rik,166,121,126,106,85,120,165
A530032D15Rik,1,2,5,2,0,4,2
A530040E14Rik,25,42,41,44,11,17,23
A530064D06Rik,1,0,0,0,0,0,0
A530064N14Rik,0,0,0,0,0,1,0
A530072M11Rik,64,46,41,44,42,34,44
A530083I20Rik,0,0,0,0,0,2,0
A530084C06Rik,0,0,0,0,1,1,0
A530099J19Rik,0,0,0,0,0,0,0
A630001G21Rik,577,528,521,576,855,819,896
A630014C17Rik,152,143,143,154,170,164,208
A630023P12Rik,828,801,853,985,2391,2404,2576
A630031M04Rik,0,0,0,0,0,0,0
A630033H20Rik,466,479,416,417,414,380,437
A630035G10Rik,26,11,13,12,38,14,44
A630052C17Rik,89,81,89,102,72,66,102
A630072L19Rik,5,1,0,0,0,2,1
A630072M18Rik,121,86,103,151,158,107,114
A630076J17Rik,0,0,1,0,0,0,0
A630081D01Rik,1,0,0,0,8,7,4
A630091E08Rik,1,0,2,1,0,1,0
A630095E13Rik,0,0,0,0,0,0,0
A630095N17Rik,5,2,4,1,1,1,3
A730011C13Rik,143,128,167,153,245,259,263
A730015C16Rik,0,0,0,0,0,0,1
A730017C20Rik,0,0,0,0,0,0,0
A730017L22Rik,343,291,256,299,319,253,329
A730020E08Rik,0,0,0,0,0,0,0
A730020M07Rik,0,0,0,0,0,1,0
A730032A03Rik,0,0,0,0,0,0,0
A730035I17Rik,0,0,0,0,0,0,0
A730036I17Rik,0,0,0,0,0,0,0
A730046J19Rik,0,0,0,0,0,0,0
A730056A06Rik,0,0,0,0,0,0,0
A730061H03Rik,1,1,2,1,3,5,3
A730071L15Rik,0,0,0,1,2,1,2
A730081D07Rik,7,3,6,6,3,4,3
A730085K08Rik,6,7,8,4,4,1,4
A730089K16Rik,1,0,0,0,0,1,0
A730090H04Rik,0,1,0,0,0,0,0
A730090N16Rik,2,2,0,0,1,0,2
A730098A19Rik,0,0,0,0,0,0,0
A830005F24Rik,4,7,4,6,10,12,20
A830009L08Rik,2,2,1,1,1,1,2
A830010M20Rik,130,95,89,82,101,93,125
A830012C17Rik,0,0,0,0,0,0,0
A830035A12Rik,0,0,0,0,0,0,0
A830039N20Rik,0,0,0,0,0,0,0
A830073O21Rik,0,0,2,1,4,1,0
A830080D01Rik,485,440,394,513,669,644,791
A830082K12Rik,0,0,0,0,0,0,0
A930001A20Rik,0,0,0,0,0,0,0
A930001C03Rik,0,0,0,0,2,0,0
A930002I21Rik,48,27,17,32,8,11,19
A930003A15Rik,0,0,0,0,0,0,0
A930004D18Rik,7,7,3,3,2,0,2
A930004J17Rik,102,79,93,112,447,492,491
A930005H10Rik,995,862,839,815,782,583,782
A930005N03Rik,0,0,0,0,0,0,0
A930006K02Rik,75,73,84,73,85,86,87
